model_index,root_id,cell_type,super_class,side,hz_ORN_DM4+ORN_DM2,hz_ORN_DA2,hz_outside,hz_final_200ms,driven,is_readout
41260,720575940619976686,ORN_DA3,sensory,right,20.0,21.4,16.2,18.2,False,False
6573,720575940608891075,CB1721,central,right,20.0,21.4,15.6,22.7,False,False
115702,720575940634648568,ORN_VM4,sensory,left,20.0,21.4,16.2,22.7,False,False
115887,720575940634716823,PLP028,central,left,20.0,21.4,15.6,18.2,False,False
58910,720575940623126697,MTe47,visual_projection,right,20.0,20.0,15.0,22.7,False,False
135069,720575940646308740,ORN_VL2p,sensory,right,20.0,21.4,15.6,18.2,False,False
135109,720575940646369827,CB2467,central,left,20.0,21.4,15.6,22.7,False,False
56255,720575940622663629,ORN_VM4,sensory,left,20.0,21.4,16.2,18.2,False,False
132294,720575940643407520,ORN_DM3,sensory,right,20.0,21.4,15.0,18.2,False,False
92565,720575940629235244,CB1924,central,left,20.0,17.1,13.1,18.2,False,False
98119,720575940630331643,ORN_VA5,sensory,na,20.0,21.4,16.9,22.7,False,False
93492,720575940629426025,PLP034,central,left,20.0,20.0,12.5,18.2,False,False
123604,720575940637906502,ORN_VM4,sensory,right,20.0,20.0,16.2,22.7,False,False
9006,720575940610357602,LAL128,central,left,20.0,22.9,17.5,22.7,False,False
37180,720575940618942977,Sm32,optic,left,20.0,18.6,15.6,18.2,False,False
124648,720575940638360798,PVLP020,central,left,20.0,22.9,15.6,18.2,False,False
102474,720575940631141699,KCapbp-ap2,central,left,20.0,22.9,15.6,18.2,False,False
66003,720575940624365500,ORN_DM6,sensory,right,20.0,21.4,16.2,22.7,False,False
8505,720575940610069550,FB8B,central,right,20.0,22.9,16.2,18.2,False,False
72291,720575940625613514,ORN_DM6,sensory,left,20.0,21.4,15.6,18.2,False,False
110876,720575940632998591,LHAV4b2,central,right,20.0,21.4,16.9,22.7,False,False
47720,720575940621170526,IB038,central,left,20.0,24.3,17.5,22.7,False,False
126538,720575940639172585,cMLLP01,visual_centrifugal,left,20.0,18.6,15.6,18.2,False,False
51074,720575940621749631,CB3208,central,left,20.0,20.0,14.4,18.2,False,False
98441,720575940630402834,SMP248a,central,left,20.0,22.9,15.6,18.2,False,False
26364,720575940616167744,CB2813,central,right,20.0,12.9,8.8,13.6,False,False
55856,720575940622592099,CB1668,central,right,20.0,20.0,15.6,18.2,False,False
10007,720575940610864533,ORN_DC4,sensory,right,20.0,20.0,16.2,22.7,False,False
67710,720575940624710122,CB1976,central,right,20.0,18.6,14.4,18.2,False,False
19438,720575940614150567,SLP287,central,right,20.0,21.4,15.6,18.2,False,False
27942,720575940616622731,PLP064_b,central,right,20.0,22.9,14.4,18.2,False,False
50706,720575940621685230,CB4220,central,right,20.0,21.4,15.0,18.2,False,False
85351,720575940627946512,CB0689,central,right,20.0,20.0,16.2,18.2,False,False
77841,720575940626698568,ORN_VC2,sensory,left,20.0,21.4,16.2,22.7,False,False
22214,720575940614979634,PVLP030,central,right,20.0,20.0,15.0,27.3,False,False
27513,720575940616502109,CB3269,central,left,20.0,21.4,16.9,22.7,False,False
93115,720575940629354455,CRE065,central,left,20.0,21.4,16.2,18.2,False,False
92681,720575940629256779,PVLP019,central,left,20.0,21.4,17.5,22.7,False,False
103344,720575940631305004,CB2122,central,left,20.0,20.0,13.8,18.2,False,False
98807,720575940630470518,CB1721,central,left,20.0,20.0,15.0,18.2,False,False
126342,720575940639095229,LHPV5c1,central,right,20.0,21.4,15.0,22.7,False,False
64484,720575940624113866,CB2398,central,left,20.0,21.4,18.1,22.7,False,False
30725,720575940617398996,SLP288c,central,left,20.0,21.4,15.0,18.2,False,False
50586,720575940621665263,SMP593,central,right,20.0,20.0,14.4,9.1,False,False
13808,720575940612344490,PLP239,central,right,20.0,18.6,13.1,18.2,False,False
41371,720575940619998630,PS300,central,left,20.0,20.0,14.4,22.7,False,False
84903,720575940627869971,ATL021,central,right,20.0,20.0,14.4,18.2,False,False
50459,720575940621644141,Lawf2,optic,right,20.0,21.4,15.6,18.2,False,False
80717,720575940627163140,CB1387,central,right,20.0,21.4,14.4,18.2,False,False
37524,720575940619026241,KCapbp-ap1,central,right,20.0,21.4,16.2,22.7,False,False
72597,720575940625673196,DNp71,descending,left,20.0,20.0,15.6,22.7,False,False
13009,720575940612071130,CB2918,central,right,20.0,22.9,16.2,18.2,False,False
133245,720575940644542574,ORN_DA1,sensory,right,20.0,20.0,15.6,22.7,False,False
77196,720575940626583056,CB0352,central,right,20.0,18.6,16.9,27.3,False,False
61809,720575940623628509,CB4242,central,left,20.0,21.4,15.6,18.2,False,False
4662,720575940607425604,LHAV7b1,central,left,20.0,21.4,16.2,22.7,False,False
93175,720575940629367863,M_vPNml87,central,right,20.0,18.6,13.1,18.2,False,False
86600,720575940628158875,CB3468,central,right,20.0,21.4,16.9,22.7,False,False
49233,720575940621437004,ORN_VM4,sensory,right,20.0,20.0,15.0,18.2,False,False
86442,720575940628132943,ORN_VM7v,sensory,right,20.0,21.4,16.2,22.7,False,False
70911,720575940625328074,"SIP014,SIP016",central,right,20.0,18.6,16.9,22.7,False,False
12050,720575940611716581,CB1357,central,left,20.0,21.4,16.2,22.7,False,False
122827,720575940637580659,KCab,central,right,20.0,20.0,15.0,22.7,False,False
42953,720575940620327003,Sm38,optic,right,20.0,22.9,15.6,22.7,False,False
12104,720575940611739285,CB1160,central,left,20.0,21.4,15.6,22.7,False,False
16655,720575940613202095,PS107,central,left,20.0,20.0,14.4,18.2,False,False
113652,720575940633811005,ORN_VL1,sensory,left,20.0,21.4,16.9,22.7,False,False
377,720575940603899936,CB3587,central,left,20.0,24.3,16.9,18.2,False,False
104658,720575940631576109,KCapbp-ap1,central,left,20.0,21.4,16.9,22.7,False,False
76674,720575940626480124,ORN_VM4,sensory,left,20.0,21.4,16.2,22.7,False,False
61354,720575940623537366,LHPV5b3,central,right,20.0,20.0,15.0,18.2,False,False
60292,720575940623358954,ORN_DA1,sensory,left,20.0,21.4,15.6,18.2,False,False
82803,720575940627495452,Lawf2,optic,right,20.0,24.3,16.9,22.7,False,False
89330,720575940628632143,WED144,central,right,20.0,20.0,14.4,22.7,False,False
43140,720575940620362918,CB2342,central,right,20.0,20.0,15.6,22.7,False,False
11654,720575940611567918,PS214,central,left,20.0,21.4,16.2,22.7,False,False
116436,720575940634941887,ORN_DC3,sensory,right,20.0,21.4,16.2,22.7,False,False
46133,720575940620900869,CB1640,central,right,20.0,18.6,14.4,18.2,False,False
22589,720575940615086698,"SMP143,SMP149",central,left,20.0,20.0,15.6,22.7,False,False
110600,720575940632920545,ORN_VM1,sensory,right,20.0,21.4,15.0,22.7,False,False
27609,720575940616534338,cM17,visual_centrifugal,right,20.0,20.0,15.0,18.2,False,False
27663,720575940616546521,ORN_VM4,sensory,right,20.0,21.4,15.6,22.7,False,False
105229,720575940631702063,PS188a,central,right,20.0,22.9,13.1,13.6,False,False
105158,720575940631686308,KCg-m,central,right,20.0,21.4,15.0,22.7,False,False
79527,720575940626979271,ORN_DL3,sensory,right,20.0,20.0,16.2,22.7,False,False
80076,720575940627067847,"AOTU032,AOTU034",central,left,20.0,20.0,16.2,22.7,False,False
90660,720575940628869136,CB2408,central,left,20.0,20.0,15.0,18.2,False,False
13574,720575940612277490,"SMP144,SMP150",central,left,20.0,22.9,15.6,18.2,False,False
116851,720575940635092505,CRE016,central,left,20.0,20.0,14.4,18.2,False,False
13375,720575940612204723,ORN_VA6,sensory,left,20.0,20.0,16.2,22.7,False,False
121801,720575940637118527,WED015,central,right,20.0,20.0,16.9,22.7,False,False
97580,720575940630228271,KCab,central,right,18.6,15.7,10.0,13.6,False,False
48805,720575940621365236,PVLP021,central,left,18.6,18.6,14.4,18.2,False,False
11531,720575940611520721,VP1l+_lvPN,central,right,18.6,18.6,14.4,18.2,False,False
60297,720575940623360440,LHAV4c2,central,right,18.6,20.0,15.0,18.2,False,False
112105,720575940633331040,CB1513,central,left,18.6,20.0,15.6,22.7,False,False
39091,720575940619445464,ORN_VA1v,sensory,left,18.6,18.6,15.0,18.2,False,False
104253,720575940631494687,ORN_VM4,sensory,left,18.6,18.6,14.4,18.2,False,False
36957,720575940618887838,CB2862,central,left,18.6,20.0,14.4,18.2,False,False
56868,720575940622764058,Sm32,optic,left,18.6,17.1,14.4,18.2,False,False
18691,720575940613860754,ORN_DM3,sensory,left,18.6,20.0,14.4,18.2,False,False
19035,720575940613999263,ORN_VM4,sensory,left,18.6,20.0,15.6,22.7,False,False
80490,720575940627131218,CB1169,central,left,18.6,20.0,15.0,18.2,False,False
93623,720575940629453694,ORN_VL1,sensory,left,18.6,18.6,15.0,18.2,False,False
79338,720575940626949918,LHAV5a10_b,central,left,18.6,20.0,15.0,18.2,False,False
79706,720575940627010234,NPFL1-I,central,right,18.6,18.6,13.1,18.2,False,False
73235,720575940625795453,ORN_V,sensory,right,18.6,20.0,14.4,18.2,False,False
116786,720575940635072111,ORN_DC1,sensory,right,18.6,21.4,15.0,22.7,False,False
125932,720575940638937688,CB2544,central,left,18.6,20.0,15.0,18.2,False,False
126277,720575940639071029,KCg-m,central,right,18.6,20.0,13.8,18.2,False,False
98577,720575940630428227,ORN_DA1,sensory,left,18.6,20.0,15.0,22.7,False,False
47968,720575940621221614,LHPV3b1_b,central,right,18.6,20.0,13.8,18.2,False,False
47916,720575940621209513,ORN_DA3,sensory,right,18.6,20.0,15.6,18.2,False,False
44047,720575940620550534,CB3378,central,right,18.6,21.4,15.0,18.2,False,False
95616,720575940629854953,ORN_V,sensory,right,18.6,20.0,15.6,18.2,False,False
28912,720575940616905787,CB1149,central,right,18.6,15.7,13.8,13.6,False,False
9989,720575940610849742,KCg-m,central,left,18.6,21.4,15.6,18.2,False,False
70667,720575940625275280,ORN_VL1,sensory,right,18.6,20.0,15.0,18.2,False,False
32348,720575940617812696,PLP004,central,left,18.6,20.0,16.9,13.6,False,False
43979,720575940620537264,ORN_DL3,sensory,right,18.6,20.0,13.8,18.2,False,False
39614,720575940619603024,ORN_DM6,sensory,right,18.6,20.0,15.6,18.2,False,False
9823,720575940610755481,SMP208,central,right,18.6,20.0,15.0,22.7,False,False
113968,720575940633915309,Lawf2,optic,right,18.6,21.4,16.9,18.2,False,False
56723,720575940622737812,KCapbp-ap2,central,right,18.6,20.0,15.0,22.7,False,False
116142,720575940634823449,PVLP021,central,right,18.6,18.6,14.4,22.7,False,False
117255,720575940635211115,CB0865,central,right,18.6,18.6,13.1,18.2,False,False
109531,720575940632679341,CB3114,central,right,18.6,20.0,13.1,18.2,False,False
64082,720575940624047615,Lawf2,optic,right,18.6,24.3,17.5,22.7,False,False
21272,720575940614705810,VES043,central,left,18.6,12.9,10.0,27.3,False,False
22129,720575940614953565,"LHPV4a1,LHPV4a2",central,right,18.6,20.0,15.0,18.2,False,False
107870,720575940632317997,CB3716,central,right,18.6,22.9,15.0,18.2,False,False
19771,720575940614255522,ORN_VA1d,sensory,left,18.6,20.0,15.6,18.2,False,False
77184,720575940626581525,ORN_VM5v,sensory,right,18.6,20.0,15.0,18.2,False,False
101398,720575940630946245,LHPV3b1_b,central,left,18.6,18.6,13.8,18.2,False,False
101293,720575940630927104,Lawf2,optic,right,18.6,22.9,16.9,22.7,False,False
48296,720575940621279408,LHAV5a2_b,central,right,18.6,8.6,6.2,9.1,False,False
125220,720575940638626630,CB2892,central,right,18.6,18.6,13.8,18.2,False,False
23809,720575940615429791,LHPV5d1,central,left,18.6,18.6,14.4,18.2,False,False
65135,720575940624221773,PLP065b,central,left,18.6,18.6,15.0,18.2,False,False
3742,720575940606725131,KCab,central,left,18.6,20.0,14.4,18.2,False,False
15713,720575940612925078,vDeltaF,central,left,18.6,20.0,15.6,18.2,False,False
138314,720575940660163969,LHPD4b1a,central,right,18.6,21.4,13.8,18.2,False,False
138313,720575940660160385,LHPV2c2b,central,right,18.6,17.1,10.6,9.1,False,False
28673,720575940616844347,ORN_VL2a,sensory,right,18.6,20.0,14.4,18.2,False,False
35970,720575940618645963,ORN_VA6,sensory,left,18.6,20.0,14.4,18.2,False,False
29860,720575940617166749,KCg-m,central,right,18.6,20.0,15.0,22.7,False,False
63590,720575940623968236,CB2470,central,left,18.6,18.6,15.0,18.2,False,False
30324,720575940617296601,CB2805,central,left,18.6,17.1,13.8,18.2,False,False
87061,720575940628240521,CB2342,central,left,18.6,22.9,15.0,22.7,False,False
40948,720575940619908590,SIP024,central,left,18.6,18.6,15.0,18.2,False,False
115540,720575940634592363,MTe18,visual_projection,left,18.6,18.6,14.4,18.2,False,False
114879,720575940634295191,CB0608,central,right,18.6,20.0,15.0,22.7,False,False
115075,720575940634371685,CB2057,central,left,18.6,21.4,17.5,27.3,False,False
33269,720575940618031394,"PS230,PLP242",central,left,18.6,20.0,16.2,22.7,False,False
4179,720575940607043202,LHPV5c1,central,right,18.6,18.6,13.1,18.2,False,False
96763,720575940630063415,KCg-d,central,right,18.6,18.6,14.4,18.2,False,False
67279,720575940624619036,CB2263,central,right,18.6,21.4,15.6,22.7,False,False
94148,720575940629545883,Lawf2,optic,right,18.6,22.9,18.8,27.3,False,False
32723,720575940617904208,DNp62,descending,right,18.6,21.4,15.6,22.7,False,False
14979,720575940612710883,CB0563,central,left,18.6,21.4,15.6,18.2,False,False
112027,720575940633307327,CL128a,central,left,18.6,21.4,15.6,18.2,False,False
111400,720575940633156203,CB2527,central,right,18.6,20.0,13.8,18.2,False,False
59097,720575940623151137,LHPV5b3,central,left,18.6,20.0,15.6,22.7,False,False
87139,720575940628254193,CB1576,central,right,18.6,20.0,16.2,18.2,False,False
134541,720575940645693988,cMLLP01,visual_centrifugal,right,18.6,20.0,15.0,22.7,False,False
8720,720575940610199781,DNp102,descending,right,18.6,21.4,16.2,22.7,False,False
56467,720575940622696447,CB3117,central,left,18.6,20.0,15.0,18.2,False,False
22857,720575940615155507,LHPV3a3_c,central,right,18.6,20.0,13.8,18.2,False,False
108683,720575940632482349,ORN_DM3,sensory,left,18.6,18.6,15.0,18.2,False,False
56267,720575940622665707,CB2600,central,right,18.6,18.6,13.8,18.2,False,False
93983,720575940629513478,AVLP538,central,right,18.6,17.1,15.6,18.2,False,False
98370,720575940630385403,KCab,central,right,18.6,18.6,13.1,18.2,False,False
84372,720575940627779983,CB0603,central,right,18.6,14.3,12.5,13.6,False,False
78891,720575940626874097,KCapbp-ap1,central,right,18.6,20.0,15.6,22.7,False,False
85178,720575940627920071,KCapbp-ap2,central,right,18.6,18.6,14.4,18.2,False,False
83,720575940602815200,KCab,central,left,18.6,21.4,15.0,22.7,False,False
20185,720575940614378143,LAL133b,central,left,18.6,20.0,15.0,18.2,False,False
100864,720575940630840147,CB1220,central,right,18.6,20.0,13.8,22.7,False,False
16529,720575940613155490,PAM04,central,left,18.6,20.0,14.4,22.7,False,False
49614,720575940621507549,CB0689,central,left,18.6,20.0,15.6,18.2,False,False
60919,720575940623464200,SMP025a,central,left,18.6,21.4,14.4,22.7,False,False
86063,720575940628070160,CB3706,central,right,18.6,21.4,16.9,27.3,False,False
40072,720575940619704656,KCapbp-ap1,central,left,18.6,20.0,15.6,18.2,False,False
122123,720575940637274852,VES046,central,left,18.6,21.4,13.8,18.2,False,False
138090,720575940658642305,LHAV4d1,central,right,18.6,24.3,15.0,18.2,False,False
1180,720575940604988518,CB1704,central,left,18.6,20.0,15.0,22.7,False,False
23929,720575940615462978,CB2589,central,left,18.6,20.0,15.6,18.2,False,False
136507,720575940649133945,DA3_adPN,central,right,18.6,18.6,14.4,22.7,False,False
54791,720575940622382686,Lawf2,optic,right,18.6,21.4,16.2,18.2,False,False
91120,720575940628952579,LHAV5a10_b,central,right,18.6,20.0,14.4,22.7,False,False
69067,720575940624958757,ORN_DC1,sensory,left,18.6,18.6,15.0,22.7,False,False
36217,720575940618702676,PLP199,central,left,18.6,18.6,13.1,18.2,False,False
1829,720575940605530336,Lawf2,optic,left,18.6,22.9,16.9,22.7,False,False
55652,720575940622547661,ORN_DL5,sensory,right,18.6,20.0,15.6,22.7,False,False
70354,720575940625190588,IB116,central,left,18.6,20.0,15.6,18.2,False,False
130106,720575940640851189,ORN_VM3,sensory,right,18.6,20.0,15.0,18.2,False,False
130092,720575940640844195,LHAD1f3c,central,right,18.6,20.0,15.0,22.7,False,False
60985,720575940623475324,LT39,visual_centrifugal,right,18.6,20.0,13.8,22.7,False,False
83086,720575940627543695,KCg-m,central,right,18.6,18.6,14.4,18.2,False,False
44485,720575940620621665,ORN_VC2,sensory,right,18.6,20.0,15.6,18.2,False,False
90080,720575940628769662,ORN_VL2p,sensory,right,18.6,21.4,15.6,18.2,False,False
59673,720575940623252407,CB2551,central,right,18.6,20.0,15.0,18.2,False,False
28059,720575940616661465,SMP235,central,left,18.6,20.0,14.4,13.6,False,False
90229,720575940628791812,MTe47,visual_projection,right,18.6,20.0,15.0,22.7,False,False
19183,720575940614054802,l2LN22,central,right,18.6,20.0,14.4,22.7,False,False
20814,720575940614583618,ORN_VM4,sensory,right,17.1,18.6,13.1,18.2,False,False
61428,720575940623548493,CB2701,central,right,17.1,20.0,15.6,22.7,False,False
48912,720575940621383077,SLP456,central,left,17.1,17.1,14.4,18.2,False,False
129909,720575940640749171,Lawf2,optic,right,17.1,21.4,15.0,18.2,False,False
52745,720575940622051572,Lawf2,optic,right,17.1,21.4,15.6,18.2,False,False
85798,720575940628024107,CB3623,central,left,17.1,18.6,13.8,18.2,False,False
70848,720575940625313468,Lawf2,optic,left,17.1,22.9,16.2,27.3,False,False
133776,720575940644978711,SAD040,central,right,17.1,14.3,10.6,13.6,False,False
93410,720575940629412170,DNd04,descending,left,17.1,18.6,12.5,18.2,False,False
86622,720575940628163402,KCg-m,central,right,17.1,18.6,13.1,18.2,False,False
116571,720575940634991215,ORN_VC2,sensory,left,17.1,17.1,13.8,18.2,False,False
64907,720575940624184905,LHPV6a1,central,left,17.1,17.1,13.1,18.2,False,False
3756,720575940606731977,CB1698,central,left,17.1,15.7,13.1,18.2,False,False
87625,720575940628334583,CB0996,central,left,17.1,17.1,13.8,18.2,False,False
13544,720575940612267362,Lawf2,optic,right,17.1,21.4,15.0,18.2,False,False
84664,720575940627828552,DNg87,descending,right,17.1,17.1,13.1,18.2,False,False
125118,720575940638579775,Lawf2,optic,left,17.1,21.4,13.8,18.2,False,False
84687,720575940627833340,"CL231,CL238",central,left,17.1,18.6,13.8,18.2,False,False
126564,720575940639182680,ORN_VA6,sensory,right,17.1,18.6,13.8,18.2,False,False
34704,720575940618337985,KCg-m,central,right,17.1,17.1,13.1,18.2,False,False
72892,720575940625728899,ORN_VL2a,sensory,right,17.1,18.6,13.1,18.2,False,False
96025,720575940629929580,CB3604,central,right,17.1,18.6,14.4,18.2,False,False
30383,720575940617308673,ORN_DM6,sensory,left,17.1,17.1,13.8,18.2,False,False
57857,720575940622950084,Lawf2,optic,right,17.1,21.4,13.8,18.2,False,False
57449,720575940622879891,PAM03,central,left,17.1,17.1,12.5,18.2,False,False
82479,720575940627439592,WED104,central,left,17.1,17.1,14.4,18.2,False,False
104132,720575940631468335,ORN_DA1,sensory,right,17.1,18.6,14.4,18.2,False,False
104185,720575940631480545,LHPV6r1,central,right,17.1,18.6,13.1,13.6,False,False
82216,720575940627397386,ORN_VA6,sensory,right,17.1,17.1,13.1,18.2,False,False
43087,720575940620353300,CB0022,central,left,17.1,15.7,11.2,18.2,False,False
82071,720575940627371326,Lawf2,optic,right,17.1,21.4,16.9,18.2,False,False
